district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Medchal Malkajgiri,TSD0028,1088.52,14.946946144104004,16.373210906982422,15.741978963216146,9.0,141.6778106689453,15.751967430114746,31-07-2022.geojson,"[78.55767227540055, 17.543524002760133]",
Adilabad,TSD0029,3980.34,18.878164291381836,22.94122314453125,21.339816185735888,31.0,661.5343017578125,21.594860076904297,31-07-2022.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,14.849064826965332,14.883023262023926,14.866044044494629,2.0,29.732088088989258,14.866044044494629,31-07-2022.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,21.76265525817871,30.290285110473633,25.240481814822637,37.0,933.8978271484375,24.8968448638916,31-07-2022.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,23.166948318481445,29.70899200439453,27.222325251652645,26.0,707.7804565429688,27.690446853637695,31-07-2022.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,9.018157005310059,12.689690589904785,11.479662577311197,24.0,275.51190185546875,11.73485279083252,31-07-2022.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,4.891280651092529,7.828164100646973,6.216072082519531,56.0,348.10003662109375,6.1677021980285645,31-08-2022.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,7.555440425872803,10.60735034942627,8.863805356233016,23.0,203.86752319335938,8.893085479736328,31-08-2022.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,5.35880708694458,7.0563740730285645,6.039580401252298,17.0,102.67286682128906,6.022992134094238,31-08-2022.geojson,"[79.27607800489348, 17.750740986831726]",
Mulugu,TSD0004,4189.02,7.343939781188965,11.560956001281738,9.057351602090371,37.0,335.12200927734375,8.971007347106934,31-08-2022.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,5.922807216644287,7.5164794921875,6.663738505045573,30.0,199.9121551513672,6.616676330566406,31-08-2022.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,7.592545986175537,10.427389144897461,8.854452694163603,17.0,150.52569580078125,8.73538875579834,31-08-2022.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,4.490543365478516,5.5981364250183105,5.014488807091346,39.0,195.5650634765625,5.013728141784668,31-08-2022.geojson,"[80.35668821773643, 17.199094525973987]",
Mahabubabad,TSD0008,3551.04,5.4497151374816895,8.568414688110352,6.501302242279053,32.0,208.0416717529297,6.223360538482666,31-08-2022.geojson,"[79.9868218423423, 17.665218729780197]",
Mancherial,TSD0009,3909.4,9.631481170654297,11.766890525817871,10.16693115234375,36.0,366.009521484375,10.148172378540039,31-08-2022.geojson,"[79.51701293789398, 18.993531032765564]",
